Date,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,
340.00,0.01,-0.01,0.01,0.01,-0.01,-0.00,0.00,-0.01,0.01,-0.02,0.00,-0.01,0.00,0.01,0.02,0.01,-0.00,0.01,-0.02,-0.02,-0.00,-0.01,0.01,0.00,0.01,0.00,-0.00,0.01,0.00,0.01,0.01,-0.00,-0.00,0.01,-0.01,0.02,0.00,-0.00,-0.02,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.01,-0.00,0.02,0.01,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.01,-0.00,
341.00,0.00,0.00,0.01,0.00,-0.01,-0.01,0.01,0.01,0.01,-0.01,0.01,-0.01,0.00,0.02,0.02,0.01,0.01,0.02,-0.00,-0.01,-0.00,-0.02,0.01,0.01,0.01,-0.00,0.00,0.01,0.00,0.00,0.01,-0.01,-0.00,0.01,-0.01,0.02,-0.00,0.00,-0.01,-0.00,-0.01,-0.02,0.01,0.00,-0.02,0.02,0.00,0.02,0.01,-0.01,0.00,-0.01,-0.02,-0.01,-0.01,0.01,-0.01,
342.00,0.01,-0.01,0.01,-0.01,-0.00,-0.01,0.00,0.01,-0.01,-0.01,0.00,-0.01,0.00,0.01,0.02,-0.01,0.02,0.01,-0.00,-0.02,-0.01,-0.01,-0.00,0.02,0.00,-0.02,0.00,0.01,0.01,0.00,0.00,-0.01,-0.01,0.01,0.00,0.02,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.01,0.01,-0.01,0.02,0.01,-0.00,0.01,0.01,-0.01,-0.01,-0.03,-0.01,-0.01,0.01,-0.01,
343.00,0.01,-0.01,0.00,-0.01,-0.01,-0.02,-0.01,0.01,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.02,-0.02,0.01,0.00,0.00,-0.01,-0.01,-0.02,-0.00,0.01,0.00,-0.01,0.00,0.01,0.00,-0.01,0.00,-0.01,0.01,0.01,0.00,0.02,-0.00,-0.00,-0.01,0.00,-0.01,-0.01,0.01,0.00,-0.02,0.01,0.01,-0.01,0.01,0.00,-0.00,-0.01,-0.03,-0.01,-0.01,0.01,-0.01,
344.00,0.00,-0.01,0.00,-0.01,-0.00,-0.01,-0.01,0.01,-0.00,0.01,-0.01,0.00,0.00,-0.00,0.01,-0.02,0.01,0.00,0.00,-0.00,-0.01,-0.02,-0.01,0.01,-0.00,-0.02,-0.00,0.01,0.01,-0.00,0.00,-0.00,0.00,0.01,0.01,0.01,-0.01,0.00,-0.01,-0.00,-0.00,0.00,-0.00,0.00,-0.02,0.01,0.01,-0.00,0.01,0.00,-0.00,-0.01,-0.01,-0.01,-0.01,0.01,0.01,
345.00,0.00,-0.01,0.00,-0.01,0.00,-0.00,-0.01,0.01,0.01,0.02,-0.01,0.01,-0.00,-0.00,0.01,-0.02,0.00,-0.00,0.00,-0.00,-0.01,-0.02,-0.00,0.00,0.01,-0.01,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.01,0.01,0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.01,-0.01,0.01,-0.01,-0.00,0.01,0.01,0.01,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,
346.00,0.01,-0.00,0.00,-0.01,0.00,-0.00,-0.01,-0.00,0.02,0.02,-0.01,0.00,-0.00,-0.01,-0.00,-0.03,-0.01,-0.00,0.00,0.00,0.00,-0.02,-0.00,0.00,0.01,-0.00,-0.00,-0.00,-0.01,-0.00,0.01,-0.01,0.00,0.01,0.02,-0.01,-0.00,-0.00,-0.00,-0.00,0.01,0.01,-0.01,-0.00,0.01,-0.01,-0.00,-0.00,-0.01,-0.00,-0.01,0.00,-0.00,-0.00,0.01,0.00,-0.00,
347.00,0.01,0.01,-0.00,-0.01,0.00,-0.00,-0.01,-0.01,0.02,0.01,-0.01,0.00,-0.00,-0.01,-0.00,-0.02,-0.01,0.00,0.01,0.01,0.00,-0.02,0.01,-0.01,0.01,0.00,-0.00,-0.00,-0.01,0.01,0.01,-0.01,0.00,0.00,0.01,-0.01,-0.01,0.00,0.01,-0.01,-0.00,0.01,-0.01,-0.01,0.01,-0.01,-0.00,0.00,-0.01,-0.01,-0.01,0.01,0.01,0.00,0.01,-0.00,0.00,
348.00,0.01,0.00,0.00,-0.01,-0.01,-0.00,-0.01,-0.01,0.02,0.01,-0.01,0.00,-0.01,0.00,-0.01,-0.01,-0.01,0.00,0.01,0.01,0.01,-0.02,0.00,-0.00,0.02,0.01,-0.00,-0.01,-0.02,0.02,0.00,-0.01,-0.00,-0.00,0.01,-0.01,-0.01,0.00,0.01,-0.01,-0.01,0.01,-0.02,-0.00,0.01,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.00,0.01,0.00,0.00,0.00,-0.01,
349.00,0.01,0.00,0.01,-0.02,-0.01,-0.00,-0.01,0.00,0.02,0.01,-0.01,-0.00,-0.00,0.00,-0.01,-0.01,-0.00,0.01,0.00,0.01,0.01,-0.01,0.00,-0.00,0.02,0.01,-0.00,-0.01,-0.01,0.02,-0.00,-0.00,-0.00,-0.00,0.01,-0.01,-0.00,0.01,0.01,-0.02,-0.01,0.00,-0.01,-0.00,0.01,0.01,-0.01,-0.00,-0.01,-0.01,-0.01,0.01,0.00,0.01,0.01,0.01,-0.00,
350.00,0.01,0.00,0.00,-0.01,-0.00,-0.00,-0.01,0.00,0.01,0.01,0.01,-0.00,0.00,0.00,-0.01,-0.01,0.00,0.01,0.00,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,-0.00,-0.00,0.01,-0.00,-0.00,0.00,-0.01,0.00,-0.00,0.00,0.01,0.01,-0.02,-0.01,-0.01,-0.01,-0.00,0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.01,-0.00,-0.01,-0.00,
351.00,-0.00,0.00,0.00,-0.02,0.00,-0.01,-0.01,-0.00,0.00,0.02,0.01,-0.00,0.00,-0.00,-0.01,-0.01,0.01,0.01,0.00,0.01,0.01,-0.00,-0.00,0.01,-0.01,-0.00,-0.00,-0.01,0.01,0.00,-0.01,-0.00,-0.00,-0.01,0.01,-0.00,0.00,0.01,0.01,-0.02,-0.02,-0.01,0.00,-0.01,0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.00,-0.01,-0.01,-0.01,
352.00,-0.00,-0.00,0.00,-0.02,0.02,-0.01,-0.00,-0.00,0.00,0.02,0.01,-0.01,0.00,-0.01,-0.01,-0.00,0.01,0.00,-0.00,0.01,0.00,0.00,-0.01,0.01,-0.02,0.00,-0.01,-0.00,0.01,-0.00,-0.01,0.00,-0.01,-0.00,0.02,0.00,0.01,0.00,0.00,-0.01,-0.02,-0.01,0.00,-0.01,0.00,0.01,-0.01,-0.01,-0.02,-0.01,-0.00,-0.01,0.01,0.00,-0.00,-0.02,-0.01,
353.00,-0.00,0.00,-0.00,-0.02,0.02,-0.00,0.00,-0.01,-0.01,0.03,0.01,-0.01,0.00,-0.01,-0.01,-0.00,0.01,-0.00,-0.01,0.00,-0.01,0.00,-0.01,-0.00,-0.02,0.01,-0.01,-0.00,0.00,0.01,-0.00,0.00,-0.01,-0.01,0.02,0.01,0.00,0.00,0.00,-0.00,-0.01,-0.01,-0.00,-0.01,0.00,0.01,-0.01,-0.00,-0.01,-0.00,-0.01,-0.01,0.02,0.00,0.01,-0.02,-0.00,
354.00,0.00,0.00,-0.01,-0.01,0.03,0.01,-0.01,-0.01,0.00,0.02,0.02,-0.00,-0.01,-0.01,0.00,0.00,-0.00,-0.01,-0.01,-0.00,-0.00,0.00,-0.01,0.01,-0.01,0.01,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,-0.01,0.02,0.01,-0.01,-0.01,-0.00,0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.01,-0.01,-0.00,-0.01,-0.01,-0.01,-0.00,0.02,0.00,0.00,-0.02,0.00,
355.00,0.01,0.00,-0.00,-0.00,0.02,0.01,-0.01,-0.02,0.01,0.02,0.01,-0.01,-0.01,-0.01,-0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,0.00,-0.02,0.00,-0.00,0.02,-0.01,-0.01,0.00,-0.00,0.02,-0.01,-0.00,-0.01,0.02,0.00,-0.01,-0.01,0.01,0.02,-0.00,-0.01,-0.01,-0.02,0.00,0.00,-0.02,-0.00,-0.01,-0.01,-0.01,0.01,0.01,0.02,0.00,-0.01,0.00,
356.00,0.01,0.00,-0.00,-0.00,0.02,0.01,-0.00,-0.02,0.01,0.01,0.01,-0.00,0.00,-0.00,-0.00,0.01,-0.01,-0.00,0.00,-0.01,0.00,0.00,-0.02,0.00,-0.00,0.00,-0.01,-0.00,0.00,0.01,0.02,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,-0.01,0.01,-0.00,-0.01,-0.01,-0.02,0.01,0.01,-0.01,-0.00,-0.01,-0.00,-0.01,0.01,0.01,0.02,-0.01,-0.00,0.00,
357.00,0.01,-0.00,-0.00,-0.01,0.01,0.01,-0.00,-0.02,0.01,-0.00,0.01,-0.01,0.00,0.01,-0.00,0.00,-0.01,-0.01,0.01,-0.02,0.01,-0.00,-0.01,0.00,-0.00,0.00,-0.01,-0.00,0.00,0.02,0.01,-0.00,-0.00,0.01,-0.00,0.01,-0.01,-0.01,-0.00,0.01,-0.00,-0.01,-0.02,-0.01,0.00,0.01,0.00,-0.00,-0.01,0.00,-0.01,-0.01,0.00,0.01,-0.01,0.01,0.00,
358.00,0.00,-0.00,-0.01,-0.01,-0.00,0.01,-0.01,-0.01,0.00,-0.00,0.02,-0.00,0.01,0.00,0.00,0.00,-0.01,0.01,0.01,-0.01,0.01,0.01,-0.00,-0.00,-0.01,-0.00,0.00,-0.00,0.02,0.02,0.00,0.00,-0.01,0.01,-0.01,0.00,-0.02,-0.01,-0.01,0.01,0.00,-0.01,-0.02,0.00,0.01,0.00,-0.01,-0.01,-0.01,0.00,-0.01,-0.01,-0.00,0.01,-0.01,0.01,0.00,
359.00,0.00,0.00,-0.01,-0.00,-0.02,0.01,-0.01,0.00,0.00,-0.01,0.00,0.01,0.01,0.01,-0.00,0.00,-0.01,0.01,0.01,0.00,0.02,0.00,-0.01,-0.00,-0.00,-0.00,0.01,0.00,0.02,0.02,-0.01,0.01,-0.01,0.01,-0.01,0.00,-0.02,-0.01,-0.01,0.00,0.00,-0.01,-0.02,0.01,0.01,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.01,-0.01,0.01,-0.01,0.00,-0.00,
360.00,-0.00,0.01,-0.01,-0.00,-0.02,0.01,-0.01,0.00,-0.00,-0.01,-0.01,0.00,0.01,0.00,-0.01,-0.01,-0.01,0.01,0.01,0.01,0.02,0.01,-0.01,-0.00,-0.01,-0.00,0.00,0.00,0.02,0.01,-0.00,0.01,-0.01,0.01,-0.01,-0.00,-0.01,-0.01,-0.00,0.00,0.00,-0.00,-0.02,0.01,0.01,0.00,-0.00,0.00,-0.00,0.01,0.00,-0.00,-0.00,0.00,-0.01,0.01,-0.01,
361.00,0.00,0.01,-0.02,-0.01,-0.02,0.01,-0.00,0.00,-0.00,-0.00,-0.01,-0.01,0.00,-0.00,-0.01,0.01,-0.01,0.01,0.01,0.01,0.02,0.01,-0.01,-0.00,-0.01,-0.01,0.01,-0.00,0.02,0.01,-0.00,0.01,-0.01,0.00,-0.00,-0.00,-0.02,-0.01,-0.00,0.00,0.00,0.00,-0.01,0.03,0.01,-0.00,-0.01,0.00,-0.00,0.00,0.01,0.00,0.00,-0.01,-0.01,0.00,-0.01,
362.00,0.01,0.01,-0.01,-0.00,-0.02,0.01,-0.00,0.01,0.01,0.00,-0.01,-0.00,0.01,-0.00,-0.00,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,-0.01,0.01,-0.01,0.01,0.01,-0.00,0.02,0.01,-0.01,0.01,-0.01,-0.01,-0.00,-0.01,-0.02,-0.00,0.00,0.00,0.00,0.01,-0.01,0.02,0.01,-0.01,-0.00,0.00,0.01,0.00,0.01,0.00,0.00,-0.00,0.00,0.00,-0.02,
363.00,0.01,0.01,-0.01,0.01,-0.02,0.01,0.00,0.01,0.02,-0.00,-0.01,0.00,0.01,-0.00,0.00,0.01,-0.00,0.01,0.01,0.00,0.02,-0.00,-0.01,0.01,-0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,-0.01,0.00,-0.00,-0.02,0.00,0.01,0.00,0.01,0.01,-0.01,0.01,0.01,0.00,0.00,0.00,0.01,-0.01,0.01,0.00,0.01,-0.00,-0.01,0.01,-0.02,
364.00,0.00,0.01,-0.00,0.00,-0.01,0.01,0.00,0.01,0.02,0.01,0.00,-0.01,0.01,-0.00,-0.00,0.01,0.00,0.00,0.01,-0.01,0.01,-0.01,-0.00,0.01,-0.01,0.01,-0.01,-0.00,0.00,0.01,0.00,-0.00,0.00,-0.01,-0.00,-0.01,-0.01,0.00,0.00,-0.00,0.01,0.01,-0.01,0.00,0.01,-0.00,0.01,-0.01,0.00,-0.02,0.01,0.00,0.01,0.00,-0.01,0.00,-0.00,
365.00,0.00,0.01,-0.01,0.00,-0.00,0.00,0.01,0.01,0.01,0.01,0.01,-0.01,0.02,0.00,-0.00,0.01,0.01,-0.00,0.01,-0.01,0.01,-0.01,0.00,0.01,-0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.02,0.01,-0.00,-0.01,-0.01,-0.00,-0.01,-0.00,0.01,0.00,-0.01,0.01,-0.00,0.02,-0.00,-0.00,-0.01,0.01,-0.01,0.01,0.00,-0.02,-0.00,-0.01,
366.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.01,0.01,0.01,0.01,-0.01,0.02,0.01,-0.00,0.01,0.01,0.00,0.00,-0.01,0.00,-0.01,0.01,0.01,-0.01,0.01,-0.00,0.00,0.00,0.01,-0.00,0.00,-0.00,-0.02,0.01,-0.00,-0.01,-0.00,-0.00,-0.00,-0.01,0.01,0.01,-0.02,0.01,-0.01,0.02,-0.00,-0.01,-0.01,0.01,-0.00,0.01,0.00,-0.02,-0.01,-0.00,
367.00,-0.01,-0.00,0.00,0.01,-0.01,-0.00,0.01,0.01,0.00,0.01,0.00,-0.01,0.02,0.00,-0.01,0.00,0.01,0.01,-0.01,-0.02,0.00,-0.01,0.01,0.01,-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.02,0.01,0.00,-0.01,-0.01,-0.00,-0.01,-0.01,0.02,-0.00,-0.02,0.00,-0.01,0.02,-0.00,-0.01,-0.01,0.01,-0.01,0.02,0.00,-0.02,-0.01,0.01,
368.00,-0.00,-0.00,0.01,0.01,-0.01,0.01,0.00,0.01,0.01,0.00,-0.00,-0.00,0.01,-0.00,-0.03,0.01,0.01,-0.00,-0.01,-0.01,0.00,-0.01,0.01,0.01,0.01,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.02,0.01,0.00,-0.00,-0.01,-0.00,-0.01,-0.01,0.02,0.00,-0.01,0.01,-0.01,0.01,0.00,-0.01,-0.01,0.00,-0.00,0.01,-0.01,-0.01,-0.01,0.01,
369.00,0.00,-0.00,0.01,0.00,-0.01,0.00,0.00,0.01,0.01,-0.01,-0.01,0.01,0.00,-0.00,-0.05,0.00,0.00,0.00,-0.00,-0.01,0.00,-0.00,0.01,0.01,0.01,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,0.01,0.01,-0.00,-0.02,-0.00,-0.01,-0.01,0.02,0.00,-0.02,0.00,-0.00,0.00,-0.01,-0.01,-0.00,0.01,0.01,0.01,-0.00,-0.01,-0.01,0.00,
370.00,0.00,-0.00,0.01,0.00,-0.00,0.00,0.00,0.01,0.00,-0.00,-0.02,0.02,0.00,-0.01,-0.04,0.00,0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.01,-0.01,-0.00,-0.01,-0.00,0.00,0.01,-0.01,-0.00,-0.01,0.01,0.02,-0.00,-0.02,0.01,-0.01,-0.02,0.02,0.01,-0.02,0.01,0.00,0.00,-0.01,0.00,-0.00,0.01,0.01,0.00,-0.01,-0.01,-0.00,0.00,
371.00,0.00,-0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,-0.01,-0.02,0.02,0.00,-0.01,-0.03,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,-0.00,0.02,-0.01,-0.01,-0.00,-0.01,0.00,0.01,-0.01,-0.00,-0.01,-0.00,0.01,0.00,-0.02,0.00,-0.01,-0.01,0.01,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.00,-0.01,0.01,0.01,-0.00,-0.01,-0.01,0.01,0.01,
372.00,-0.00,0.00,0.01,-0.00,0.01,0.00,-0.00,0.01,0.00,-0.00,-0.02,0.01,0.01,-0.01,-0.04,0.01,-0.00,0.01,0.01,0.01,-0.00,0.01,0.01,-0.01,0.02,0.00,-0.01,-0.00,-0.02,0.01,0.01,0.00,-0.00,-0.00,0.00,0.01,-0.01,-0.01,0.00,-0.00,-0.01,0.01,0.00,-0.01,0.01,0.00,-0.01,0.01,0.00,-0.00,-0.00,0.01,0.00,-0.00,-0.01,0.01,0.01,
373.00,-0.01,0.01,-0.00,-0.01,0.01,-0.00,-0.00,0.01,0.00,-0.00,-0.02,0.01,0.01,-0.01,-0.02,0.00,-0.00,0.01,0.01,0.01,-0.00,0.01,-0.00,-0.01,0.02,0.00,-0.01,0.00,-0.01,0.01,0.00,0.00,-0.00,-0.00,0.00,0.01,-0.00,-0.01,0.01,0.00,-0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.01,-0.01,-0.01,0.01,-0.00,0.00,-0.01,0.01,0.01,
374.00,-0.02,0.01,-0.01,-0.01,0.02,-0.00,-0.00,0.01,-0.01,0.00,-0.02,0.01,0.01,-0.02,0.00,0.00,0.01,0.01,0.02,0.01,0.01,0.01,-0.00,0.00,0.01,0.00,-0.01,0.00,-0.01,0.01,0.00,0.00,-0.01,-0.01,0.00,-0.00,0.00,-0.01,0.01,0.01,-0.01,0.00,0.02,0.01,0.01,-0.00,0.00,0.01,0.01,0.00,-0.01,-0.00,-0.01,0.00,-0.00,0.01,0.00,
375.00,-0.02,0.01,-0.01,-0.01,0.02,-0.01,-0.00,0.01,-0.01,-0.00,-0.02,-0.01,0.00,-0.02,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.00,0.01,-0.01,0.00,-0.00,-0.01,-0.00,-0.01,0.01,0.01,-0.01,-0.00,0.02,0.02,0.01,-0.00,-0.01,0.01,-0.00,0.01,-0.01,-0.00,0.00,-0.00,-0.01,0.01,0.00,
376.00,-0.02,-0.00,-0.01,-0.01,0.01,-0.01,-0.01,0.00,-0.01,-0.01,-0.02,-0.01,-0.00,-0.02,0.00,0.01,-0.00,0.01,0.01,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.01,0.01,0.00,0.01,0.01,-0.01,0.01,-0.01,0.00,-0.01,-0.01,-0.01,-0.01,0.01,0.01,-0.01,-0.00,0.01,0.01,-0.00,-0.00,-0.01,0.00,0.00,0.00,-0.02,-0.01,0.00,-0.00,-0.00,0.01,-0.00,
377.00,-0.02,-0.01,-0.00,-0.01,0.01,0.00,-0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,0.02,0.01,0.00,0.00,0.00,0.01,-0.00,-0.00,-0.01,0.00,-0.00,0.01,0.01,0.00,0.02,0.01,-0.01,0.00,-0.00,0.00,-0.01,-0.01,-0.01,-0.00,0.01,0.01,-0.01,-0.00,0.01,0.00,0.00,0.00,-0.01,0.00,0.01,-0.00,-0.01,-0.00,0.00,-0.00,-0.01,0.01,-0.00,
378.00,-0.02,-0.01,0.00,0.00,0.00,0.01,-0.01,0.02,-0.01,-0.00,-0.00,-0.01,-0.01,-0.02,0.01,0.01,-0.00,0.00,0.00,0.01,-0.01,-0.01,-0.01,-0.00,-0.00,0.00,0.01,-0.00,0.01,0.01,-0.01,-0.00,-0.00,-0.00,-0.01,-0.00,0.00,0.00,0.01,0.00,-0.01,-0.01,-0.01,-0.00,0.00,0.00,-0.00,-0.01,0.00,-0.01,-0.01,-0.01,0.01,0.00,-0.00,0.00,-0.01,
379.00,-0.01,-0.01,0.01,0.00,0.01,0.00,-0.01,0.01,-0.01,-0.00,-0.00,-0.01,-0.01,-0.01,0.01,0.01,-0.01,-0.00,0.01,0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.01,0.00,-0.00,0.01,0.01,-0.00,-0.00,0.00,-0.00,-0.01,0.00,0.00,0.00,0.01,0.00,-0.02,-0.02,-0.01,-0.01,0.01,0.01,0.00,-0.00,0.00,-0.01,-0.00,-0.01,0.01,0.00,-0.01,0.00,-0.01,
380.00,-0.01,-0.02,0.01,-0.00,0.01,-0.00,-0.01,0.01,-0.01,-0.00,0.01,0.02,-0.00,0.00,0.03,0.01,-0.01,-0.03,0.01,0.00,-0.01,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,0.01,-0.00,-0.00,0.00,0.01,-0.00,-0.01,0.01,0.00,0.01,-0.00,0.00,-0.02,-0.01,-0.01,-0.01,0.00,0.00,0.01,0.00,0.02,-0.00,0.01,-0.01,0.01,0.01,-0.01,-0.00,0.00,
381.00,-0.00,-0.01,0.01,-0.01,0.02,-0.00,-0.03,0.00,-0.00,0.01,0.02,0.07,0.00,0.03,0.05,0.01,-0.01,-0.05,0.00,-0.00,-0.01,0.00,-0.01,-0.00,-0.00,-0.01,0.00,-0.00,0.01,0.00,-0.00,0.01,0.01,-0.01,0.01,0.00,0.00,0.03,-0.02,-0.00,-0.02,0.00,-0.01,-0.00,0.01,0.01,0.02,0.01,0.07,0.00,0.03,0.01,0.03,0.02,-0.04,-0.01,0.02,
382.00,-0.00,-0.01,0.01,-0.01,0.02,-0.01,-0.03,0.00,-0.00,-0.00,0.01,0.08,0.01,0.03,0.05,0.00,-0.01,-0.05,0.00,-0.01,-0.00,0.00,-0.01,-0.00,-0.01,-0.01,0.01,0.00,0.00,-0.00,-0.01,0.01,0.01,-0.01,0.01,-0.00,-0.00,0.03,-0.01,-0.00,-0.02,0.01,-0.01,-0.00,0.00,0.00,0.02,0.02,0.07,0.01,0.03,0.01,0.02,0.01,-0.04,-0.01,0.02,
383.00,0.00,-0.01,0.01,-0.01,0.02,-0.01,-0.03,-0.01,-0.00,-0.01,0.00,0.07,0.01,0.03,0.04,0.00,-0.01,-0.05,0.00,-0.01,0.01,0.00,-0.00,0.00,-0.01,-0.01,0.01,0.00,0.00,-0.01,-0.00,0.01,0.00,-0.01,0.02,-0.01,-0.00,0.02,-0.01,0.00,-0.01,0.00,-0.00,-0.01,-0.00,0.00,0.02,0.01,0.07,0.01,0.03,0.02,0.01,0.02,-0.04,-0.00,0.01,
384.00,0.00,-0.00,0.00,-0.01,0.02,-0.02,-0.02,-0.02,0.00,-0.00,-0.00,0.07,0.01,0.03,0.05,0.01,-0.01,-0.05,-0.00,-0.00,0.01,0.00,0.00,-0.00,-0.01,-0.02,0.02,-0.00,0.01,-0.01,-0.00,0.01,-0.00,-0.01,0.01,-0.01,-0.00,0.02,-0.02,0.00,-0.01,0.01,0.01,-0.01,-0.01,-0.00,0.01,0.01,0.06,0.01,0.03,0.02,0.01,0.02,-0.04,-0.00,0.01,
385.00,0.00,-0.01,0.00,-0.01,0.02,-0.01,-0.03,-0.02,0.00,-0.01,0.00,0.07,0.01,0.03,0.05,0.00,-0.02,-0.04,0.00,-0.00,0.01,-0.00,-0.01,-0.00,-0.01,-0.01,0.02,-0.00,0.00,-0.00,-0.00,0.00,-0.01,-0.02,0.01,-0.02,-0.01,0.02,-0.02,0.00,-0.01,0.01,0.01,-0.01,-0.01,-0.00,0.01,0.01,0.06,0.01,0.03,0.01,0.00,0.02,-0.03,-0.00,0.01,
386.00,0.01,-0.00,0.01,0.00,0.00,-0.01,-0.00,-0.01,0.01,-0.02,-0.01,-0.01,0.01,0.00,0.00,-0.00,-0.01,0.01,-0.00,-0.00,0.01,-0.00,0.01,-0.00,-0.01,-0.00,0.00,-0.01,0.00,-0.00,0.00,-0.00,-0.00,-0.01,0.00,-0.01,-0.00,0.00,0.00,0.01,0.00,-0.00,0.01,-0.01,0.00,-0.00,-0.01,0.00,-0.00,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,
387.00,0.00,-0.00,0.00,-0.00,-0.00,-0.01,-0.01,-0.00,0.01,-0.01,-0.01,0.00,0.01,0.01,0.00,-0.01,-0.01,0.00,0.00,0.00,0.01,-0.00,0.01,0.01,-0.01,-0.01,0.00,-0.01,0.01,0.00,0.01,-0.01,-0.00,-0.01,-0.00,-0.01,0.01,0.01,0.00,0.01,0.01,-0.01,0.01,-0.00,0.00,0.00,-0.01,-0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,
388.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01,-0.01,-0.01,-0.00,0.00,-0.00,0.01,0.00,0.00,0.01,-0.01,-0.00,-0.00,-0.01,0.00,0.01,0.01,-0.01,-0.00,-0.01,0.00,-0.01,0.01,0.01,0.01,0.01,0.00,-0.01,0.01,-0.00,0.00,0.00,-0.01,-0.01,-0.02,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,
389.00,-0.01,-0.00,-0.01,-0.00,-0.00,-0.01,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.01,-0.01,-0.01,-0.00,-0.00,0.00,0.01,-0.00,0.01,-0.01,0.00,0.00,-0.00,0.00,0.01,0.00,-0.01,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01,0.00,-0.00,-0.01,0.01,-0.00,0.01,0.01,-0.01,-0.02,-0.01,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,
390.00,-0.01,-0.00,-0.01,-0.00,-0.01,-0.01,0.00,-0.01,0.00,0.01,0.00,0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,-0.00,-0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,-0.00,-0.00,0.01,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01,0.01,-0.00,-0.00,0.01,0.00,0.01,0.01,-0.01,-0.02,-0.00,-0.00,0.00,-0.01,0.01,-0.00,0.00,-0.00,-0.00,
391.00,-0.01,0.00,-0.01,-0.00,-0.01,-0.01,-0.00,-0.00,0.01,0.00,-0.00,0.01,-0.01,-0.00,-0.01,0.00,-0.00,-0.02,-0.00,-0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.00,0.01,-0.01,-0.00,0.01,-0.00,-0.00,0.00,0.01,0.01,0.00,0.00,-0.00,0.00,-0.00,0.01,0.01,0.01,-0.01,-0.01,-0.00,-0.00,0.00,-0.01,0.01,-0.00,0.01,0.00,0.00,
