Date,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,
355.00,0.06,0.07,0.05,0.05,0.06,0.07,0.09,0.08,0.06,0.07,0.07,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.11,0.09,0.11,0.11,0.11,0.11,0.09,0.09,0.10,0.09,0.12,0.14,0.11,0.21,0.19,0.17,0.12,0.20,0.22,0.21,0.19,0.20,0.23,0.24,0.27,0.28,0.25,0.21,0.33,0.40,
356.00,0.06,0.07,0.05,0.05,0.06,0.08,0.09,0.09,0.06,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.07,0.07,0.09,0.09,0.11,0.10,0.09,0.10,0.09,0.09,0.09,0.10,0.11,0.13,0.11,0.19,0.18,0.16,0.11,0.19,0.22,0.21,0.19,0.18,0.22,0.23,0.26,0.28,0.23,0.20,0.32,0.38,
357.00,0.06,0.06,0.05,0.05,0.07,0.07,0.09,0.08,0.06,0.07,0.07,0.07,0.09,0.08,0.08,0.09,0.07,0.08,0.09,0.09,0.11,0.10,0.09,0.09,0.10,0.10,0.08,0.09,0.11,0.13,0.11,0.19,0.17,0.16,0.13,0.19,0.22,0.19,0.18,0.18,0.21,0.23,0.24,0.27,0.23,0.20,0.32,0.38,
358.00,0.06,0.07,0.05,0.05,0.06,0.07,0.09,0.09,0.06,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.07,0.08,0.09,0.09,0.10,0.10,0.09,0.10,0.09,0.10,0.07,0.10,0.11,0.12,0.11,0.18,0.17,0.15,0.13,0.18,0.22,0.19,0.17,0.18,0.20,0.22,0.24,0.26,0.23,0.20,0.31,0.37,
359.00,0.07,0.07,0.06,0.05,0.06,0.07,0.08,0.08,0.07,0.07,0.06,0.08,0.08,0.07,0.07,0.08,0.06,0.08,0.10,0.09,0.11,0.10,0.08,0.09,0.09,0.10,0.07,0.11,0.10,0.13,0.11,0.19,0.16,0.15,0.13,0.18,0.22,0.19,0.17,0.18,0.20,0.22,0.23,0.26,0.24,0.20,0.31,0.37,
360.00,0.07,0.06,0.06,0.05,0.06,0.08,0.08,0.08,0.07,0.07,0.05,0.08,0.08,0.07,0.07,0.09,0.06,0.08,0.10,0.09,0.11,0.10,0.09,0.10,0.10,0.10,0.08,0.12,0.10,0.13,0.11,0.20,0.16,0.15,0.14,0.19,0.22,0.20,0.17,0.18,0.20,0.22,0.24,0.26,0.25,0.20,0.32,0.38,
361.00,0.07,0.06,0.06,0.06,0.05,0.08,0.08,0.08,0.06,0.07,0.06,0.08,0.08,0.08,0.06,0.09,0.07,0.08,0.10,0.10,0.10,0.11,0.10,0.11,0.11,0.09,0.08,0.12,0.10,0.13,0.12,0.21,0.17,0.16,0.15,0.20,0.23,0.20,0.18,0.19,0.21,0.24,0.25,0.27,0.26,0.21,0.33,0.39,
362.00,0.07,0.07,0.07,0.06,0.05,0.08,0.09,0.09,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.09,0.07,0.08,0.09,0.11,0.11,0.12,0.10,0.11,0.11,0.09,0.08,0.13,0.11,0.14,0.11,0.22,0.18,0.17,0.15,0.20,0.22,0.21,0.19,0.19,0.21,0.24,0.26,0.27,0.27,0.22,0.34,0.40,
363.00,0.08,0.07,0.09,0.07,0.05,0.09,0.09,0.09,0.05,0.07,0.07,0.08,0.09,0.07,0.07,0.09,0.08,0.08,0.10,0.11,0.11,0.11,0.11,0.10,0.11,0.09,0.09,0.14,0.12,0.14,0.12,0.24,0.19,0.18,0.15,0.20,0.23,0.21,0.20,0.21,0.22,0.25,0.27,0.29,0.28,0.22,0.36,0.42,
364.00,0.08,0.08,0.09,0.08,0.05,0.09,0.10,0.09,0.06,0.08,0.08,0.08,0.09,0.07,0.07,0.10,0.09,0.09,0.10,0.11,0.11,0.12,0.12,0.10,0.12,0.11,0.10,0.13,0.12,0.15,0.12,0.25,0.20,0.18,0.15,0.21,0.24,0.22,0.21,0.22,0.23,0.26,0.28,0.30,0.31,0.23,0.38,0.45,
365.00,0.09,0.08,0.08,0.08,0.06,0.08,0.11,0.10,0.06,0.09,0.09,0.08,0.10,0.08,0.08,0.10,0.10,0.09,0.10,0.11,0.12,0.13,0.12,0.10,0.11,0.12,0.10,0.13,0.13,0.15,0.13,0.25,0.19,0.19,0.16,0.21,0.25,0.22,0.20,0.24,0.24,0.27,0.29,0.32,0.32,0.24,0.39,0.46,
366.00,0.09,0.08,0.08,0.08,0.07,0.08,0.11,0.10,0.07,0.09,0.09,0.08,0.09,0.09,0.08,0.10,0.10,0.09,0.11,0.12,0.13,0.12,0.12,0.10,0.11,0.12,0.11,0.12,0.14,0.16,0.14,0.26,0.21,0.20,0.17,0.22,0.27,0.23,0.20,0.24,0.25,0.27,0.30,0.32,0.33,0.25,0.39,0.47,
367.00,0.09,0.08,0.08,0.08,0.07,0.08,0.12,0.11,0.07,0.10,0.09,0.08,0.09,0.10,0.09,0.10,0.10,0.09,0.11,0.12,0.14,0.13,0.12,0.10,0.11,0.13,0.11,0.12,0.14,0.16,0.14,0.27,0.21,0.20,0.17,0.22,0.28,0.24,0.20,0.25,0.26,0.29,0.31,0.33,0.33,0.25,0.40,0.49,
368.00,0.08,0.08,0.08,0.08,0.07,0.09,0.11,0.11,0.07,0.09,0.09,0.08,0.09,0.10,0.09,0.11,0.10,0.08,0.11,0.13,0.14,0.13,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.15,0.14,0.27,0.22,0.20,0.17,0.22,0.28,0.25,0.20,0.25,0.26,0.29,0.31,0.32,0.34,0.25,0.40,0.49,
369.00,0.07,0.08,0.07,0.07,0.08,0.09,0.11,0.11,0.07,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.10,0.07,0.11,0.13,0.14,0.13,0.13,0.11,0.11,0.12,0.10,0.11,0.14,0.16,0.14,0.27,0.22,0.21,0.17,0.22,0.29,0.24,0.19,0.25,0.26,0.28,0.30,0.32,0.33,0.25,0.40,0.49,
370.00,0.06,0.07,0.07,0.07,0.08,0.09,0.10,0.11,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.11,0.10,0.07,0.10,0.13,0.14,0.12,0.12,0.10,0.11,0.12,0.10,0.10,0.14,0.16,0.14,0.27,0.22,0.21,0.17,0.23,0.29,0.23,0.19,0.25,0.25,0.29,0.29,0.31,0.31,0.24,0.39,0.49,
371.00,0.07,0.06,0.07,0.06,0.08,0.09,0.10,0.10,0.07,0.08,0.07,0.09,0.08,0.08,0.08,0.10,0.09,0.07,0.10,0.13,0.13,0.11,0.12,0.10,0.10,0.12,0.10,0.10,0.13,0.15,0.14,0.25,0.21,0.20,0.16,0.22,0.28,0.21,0.19,0.25,0.25,0.28,0.28,0.30,0.30,0.24,0.39,0.47,
372.00,0.07,0.07,0.06,0.07,0.08,0.09,0.09,0.09,0.07,0.08,0.07,0.09,0.07,0.07,0.08,0.10,0.09,0.07,0.09,0.11,0.12,0.12,0.12,0.10,0.11,0.11,0.10,0.11,0.13,0.15,0.14,0.24,0.20,0.19,0.15,0.22,0.26,0.21,0.20,0.23,0.25,0.27,0.27,0.28,0.29,0.23,0.37,0.45,
373.00,0.08,0.06,0.05,0.07,0.07,0.08,0.09,0.09,0.07,0.07,0.07,0.10,0.07,0.07,0.08,0.10,0.08,0.08,0.10,0.11,0.12,0.11,0.12,0.10,0.11,0.10,0.09,0.11,0.12,0.15,0.15,0.23,0.19,0.20,0.15,0.21,0.25,0.20,0.20,0.23,0.24,0.27,0.27,0.28,0.29,0.22,0.36,0.44,
374.00,0.08,0.06,0.06,0.07,0.07,0.08,0.09,0.09,0.08,0.07,0.07,0.10,0.07,0.08,0.08,0.10,0.07,0.08,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.10,0.09,0.11,0.12,0.14,0.14,0.23,0.19,0.19,0.15,0.21,0.24,0.21,0.20,0.22,0.24,0.26,0.28,0.29,0.29,0.22,0.35,0.44,
375.00,0.09,0.07,0.06,0.08,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.08,0.08,0.10,0.06,0.08,0.12,0.12,0.13,0.13,0.12,0.11,0.10,0.11,0.10,0.12,0.12,0.15,0.14,0.23,0.19,0.19,0.16,0.21,0.25,0.22,0.20,0.22,0.25,0.27,0.29,0.30,0.31,0.24,0.36,0.46,
376.00,0.08,0.07,0.07,0.09,0.08,0.09,0.09,0.11,0.09,0.08,0.08,0.10,0.09,0.08,0.09,0.10,0.06,0.09,0.13,0.12,0.13,0.13,0.12,0.12,0.11,0.11,0.11,0.13,0.13,0.15,0.14,0.25,0.20,0.20,0.17,0.22,0.26,0.24,0.22,0.23,0.26,0.27,0.31,0.31,0.32,0.25,0.38,0.48,
377.00,0.09,0.08,0.08,0.09,0.08,0.10,0.10,0.12,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.10,0.07,0.09,0.14,0.13,0.14,0.13,0.12,0.13,0.11,0.12,0.12,0.13,0.14,0.15,0.14,0.25,0.22,0.21,0.17,0.23,0.27,0.25,0.22,0.24,0.26,0.29,0.32,0.33,0.33,0.26,0.39,0.50,
378.00,0.09,0.08,0.09,0.09,0.08,0.11,0.09,0.11,0.09,0.08,0.08,0.09,0.10,0.09,0.09,0.10,0.07,0.09,0.14,0.12,0.15,0.13,0.12,0.13,0.11,0.12,0.12,0.13,0.14,0.16,0.14,0.26,0.23,0.21,0.18,0.24,0.29,0.25,0.23,0.24,0.28,0.29,0.32,0.33,0.33,0.26,0.40,0.52,
379.00,0.09,0.08,0.08,0.09,0.08,0.11,0.09,0.10,0.08,0.08,0.07,0.10,0.09,0.09,0.09,0.10,0.08,0.08,0.13,0.12,0.15,0.12,0.12,0.12,0.11,0.12,0.11,0.14,0.14,0.16,0.15,0.25,0.23,0.21,0.18,0.23,0.28,0.25,0.22,0.24,0.27,0.29,0.31,0.33,0.33,0.25,0.40,0.51,
380.00,0.08,0.07,0.09,0.07,0.08,0.11,0.09,0.10,0.07,0.07,0.07,0.10,0.09,0.09,0.08,0.10,0.09,0.09,0.11,0.11,0.15,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.14,0.15,0.14,0.24,0.20,0.19,0.18,0.22,0.27,0.23,0.23,0.23,0.26,0.28,0.29,0.32,0.31,0.23,0.38,0.48,
381.00,0.08,0.06,0.09,0.07,0.06,0.10,0.08,0.08,0.06,0.07,0.07,0.09,0.09,0.09,0.08,0.09,0.10,0.10,0.10,0.09,0.15,0.11,0.10,0.10,0.11,0.11,0.10,0.12,0.13,0.13,0.13,0.22,0.18,0.17,0.17,0.21,0.25,0.21,0.26,0.23,0.24,0.26,0.27,0.30,0.29,0.21,0.36,0.44,
382.00,0.07,0.06,0.09,0.06,0.06,0.09,0.08,0.07,0.05,0.06,0.06,0.09,0.09,0.09,0.07,0.09,0.10,0.10,0.09,0.09,0.14,0.10,0.09,0.09,0.11,0.10,0.10,0.11,0.13,0.12,0.12,0.21,0.17,0.16,0.17,0.20,0.24,0.19,0.25,0.22,0.23,0.24,0.26,0.29,0.28,0.20,0.35,0.41,
383.00,0.07,0.06,0.08,0.05,0.06,0.08,0.08,0.07,0.05,0.06,0.06,0.09,0.09,0.09,0.07,0.09,0.09,0.10,0.09,0.08,0.14,0.10,0.09,0.09,0.11,0.10,0.09,0.10,0.12,0.11,0.12,0.20,0.16,0.16,0.17,0.19,0.23,0.19,0.23,0.22,0.22,0.23,0.25,0.28,0.28,0.20,0.34,0.41,
384.00,0.07,0.06,0.08,0.05,0.06,0.07,0.09,0.07,0.05,0.06,0.06,0.08,0.09,0.08,0.07,0.09,0.09,0.10,0.09,0.08,0.14,0.11,0.09,0.08,0.11,0.10,0.09,0.09,0.12,0.10,0.12,0.20,0.16,0.16,0.16,0.20,0.23,0.19,0.23,0.21,0.21,0.23,0.25,0.28,0.27,0.19,0.33,0.40,
385.00,0.07,0.06,0.08,0.05,0.06,0.06,0.09,0.08,0.06,0.07,0.08,0.08,0.08,0.08,0.06,0.09,0.10,0.11,0.10,0.08,0.14,0.11,0.09,0.08,0.11,0.11,0.09,0.09,0.12,0.10,0.12,0.21,0.17,0.16,0.16,0.21,0.24,0.19,0.24,0.21,0.21,0.24,0.27,0.28,0.28,0.20,0.34,0.41,
386.00,0.08,0.06,0.06,0.06,0.07,0.08,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.10,0.08,0.08,0.11,0.11,0.13,0.12,0.10,0.09,0.12,0.11,0.09,0.10,0.12,0.12,0.13,0.22,0.18,0.18,0.16,0.22,0.24,0.21,0.18,0.22,0.23,0.24,0.27,0.28,0.28,0.21,0.36,0.44,
387.00,0.08,0.07,0.06,0.06,0.06,0.09,0.10,0.09,0.07,0.09,0.08,0.08,0.08,0.07,0.08,0.11,0.08,0.09,0.11,0.11,0.13,0.13,0.11,0.10,0.12,0.11,0.10,0.11,0.13,0.13,0.14,0.24,0.19,0.18,0.17,0.23,0.24,0.22,0.19,0.23,0.24,0.26,0.28,0.29,0.29,0.23,0.37,0.47,
388.00,0.08,0.07,0.06,0.06,0.07,0.09,0.10,0.09,0.08,0.09,0.09,0.07,0.09,0.07,0.09,0.11,0.09,0.09,0.12,0.11,0.13,0.12,0.12,0.11,0.12,0.12,0.11,0.12,0.13,0.13,0.14,0.26,0.20,0.19,0.18,0.23,0.25,0.23,0.19,0.24,0.25,0.27,0.29,0.32,0.31,0.24,0.39,0.48,
389.00,0.08,0.08,0.06,0.07,0.07,0.10,0.10,0.10,0.09,0.09,0.09,0.08,0.09,0.07,0.09,0.11,0.09,0.09,0.12,0.12,0.14,0.13,0.12,0.11,0.12,0.12,0.11,0.12,0.14,0.14,0.14,0.27,0.20,0.19,0.18,0.23,0.27,0.23,0.21,0.24,0.27,0.28,0.30,0.33,0.32,0.25,0.40,0.50,
390.00,0.08,0.08,0.06,0.07,0.07,0.10,0.09,0.10,0.09,0.09,0.09,0.07,0.09,0.08,0.09,0.11,0.08,0.09,0.12,0.12,0.14,0.13,0.12,0.12,0.12,0.13,0.10,0.12,0.14,0.14,0.14,0.27,0.20,0.19,0.18,0.23,0.26,0.23,0.21,0.24,0.27,0.28,0.29,0.33,0.32,0.25,0.40,0.50,
391.00,0.08,0.08,0.06,0.08,0.07,0.10,0.09,0.10,0.08,0.09,0.09,0.07,0.09,0.08,0.09,0.11,0.08,0.09,0.12,0.11,0.13,0.11,0.11,0.12,0.11,0.13,0.10,0.11,0.13,0.14,0.14,0.26,0.20,0.19,0.17,0.22,0.25,0.23,0.20,0.23,0.26,0.27,0.29,0.32,0.32,0.24,0.39,0.48,
392.00,0.08,0.08,0.06,0.08,0.07,0.09,0.08,0.09,0.08,0.08,0.09,0.07,0.08,0.08,0.08,0.11,0.08,0.09,0.11,0.11,0.13,0.11,0.11,0.12,0.11,0.12,0.09,0.11,0.12,0.14,0.14,0.25,0.21,0.18,0.17,0.21,0.26,0.22,0.20,0.24,0.25,0.27,0.29,0.31,0.32,0.24,0.38,0.47,
393.00,0.08,0.08,0.05,0.08,0.07,0.09,0.08,0.09,0.08,0.08,0.09,0.08,0.07,0.08,0.08,0.10,0.07,0.08,0.10,0.10,0.13,0.12,0.11,0.12,0.11,0.12,0.09,0.12,0.12,0.14,0.13,0.24,0.20,0.17,0.16,0.21,0.25,0.21,0.19,0.23,0.23,0.26,0.28,0.31,0.31,0.22,0.37,0.47,
394.00,0.07,0.07,0.06,0.08,0.08,0.08,0.08,0.09,0.07,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.08,0.08,0.10,0.10,0.11,0.12,0.11,0.11,0.12,0.11,0.09,0.11,0.12,0.14,0.12,0.22,0.19,0.17,0.16,0.21,0.24,0.21,0.19,0.22,0.22,0.26,0.27,0.30,0.29,0.22,0.36,0.45,
395.00,0.07,0.07,0.06,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.10,0.09,0.08,0.09,0.10,0.11,0.12,0.10,0.11,0.12,0.11,0.10,0.12,0.12,0.14,0.12,0.22,0.19,0.18,0.16,0.22,0.24,0.21,0.19,0.22,0.22,0.26,0.27,0.30,0.29,0.22,0.37,0.46,
396.00,0.08,0.08,0.07,0.08,0.08,0.08,0.10,0.10,0.07,0.09,0.09,0.08,0.08,0.08,0.09,0.10,0.10,0.08,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.11,0.11,0.13,0.13,0.16,0.13,0.24,0.22,0.19,0.18,0.24,0.27,0.23,0.21,0.25,0.25,0.28,0.29,0.32,0.31,0.24,0.41,0.50,
397.00,0.08,0.08,0.08,0.08,0.09,0.09,0.11,0.11,0.09,0.10,0.09,0.10,0.09,0.09,0.11,0.11,0.11,0.09,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.12,0.15,0.15,0.18,0.14,0.28,0.24,0.21,0.20,0.27,0.30,0.26,0.23,0.26,0.28,0.31,0.33,0.35,0.34,0.25,0.45,0.55,
398.00,0.08,0.09,0.09,0.10,0.10,0.11,0.12,0.12,0.10,0.10,0.09,0.11,0.10,0.10,0.12,0.13,0.12,0.10,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.14,0.13,0.15,0.16,0.19,0.16,0.30,0.27,0.23,0.21,0.29,0.33,0.28,0.26,0.28,0.31,0.33,0.36,0.38,0.37,0.28,0.49,0.60,
399.00,0.09,0.09,0.10,0.11,0.10,0.11,0.13,0.13,0.11,0.11,0.10,0.12,0.12,0.11,0.13,0.14,0.12,0.11,0.15,0.16,0.17,0.16,0.16,0.16,0.15,0.16,0.13,0.16,0.18,0.21,0.19,0.33,0.30,0.25,0.23,0.31,0.36,0.32,0.28,0.31,0.34,0.37,0.39,0.43,0.40,0.31,0.54,0.66,
400.00,0.10,0.10,0.11,0.12,0.10,0.13,0.14,0.14,0.12,0.11,0.12,0.13,0.13,0.13,0.14,0.16,0.13,0.12,0.16,0.18,0.18,0.17,0.19,0.16,0.17,0.18,0.15,0.17,0.19,0.23,0.21,0.36,0.33,0.28,0.26,0.35,0.39,0.35,0.31,0.35,0.37,0.41,0.43,0.46,0.45,0.34,0.58,0.72,
401.00,0.10,0.11,0.12,0.13,0.10,0.14,0.14,0.14,0.13,0.11,0.11,0.14,0.14,0.14,0.14,0.16,0.13,0.13,0.18,0.18,0.19,0.18,0.20,0.17,0.18,0.18,0.15,0.18,0.20,0.25,0.21,0.38,0.34,0.29,0.27,0.36,0.40,0.37,0.32,0.36,0.39,0.43,0.45,0.48,0.47,0.35,0.60,0.75,
402.00,0.10,0.10,0.12,0.12,0.11,0.14,0.14,0.15,0.12,0.11,0.12,0.13,0.14,0.15,0.14,0.16,0.13,0.13,0.18,0.17,0.20,0.18,0.20,0.17,0.18,0.18,0.15,0.18,0.19,0.25,0.22,0.39,0.34,0.30,0.27,0.37,0.41,0.37,0.32,0.37,0.41,0.45,0.45,0.49,0.47,0.36,0.62,0.76,
403.00,0.09,0.11,0.11,0.12,0.11,0.14,0.14,0.15,0.12,0.11,0.12,0.13,0.15,0.14,0.13,0.15,0.14,0.12,0.18,0.17,0.20,0.18,0.19,0.16,0.19,0.19,0.16,0.18,0.19,0.25,0.22,0.39,0.34,0.30,0.27,0.37,0.41,0.37,0.32,0.37,0.41,0.45,0.45,0.49,0.47,0.36,0.61,0.76,
404.00,0.09,0.11,0.11,0.11,0.12,0.14,0.14,0.15,0.11,0.11,0.12,0.13,0.15,0.14,0.11,0.15,0.14,0.12,0.18,0.17,0.20,0.18,0.19,0.16,0.18,0.19,0.16,0.18,0.19,0.25,0.21,0.38,0.33,0.30,0.26,0.36,0.40,0.36,0.32,0.37,0.40,0.44,0.45,0.48,0.47,0.36,0.62,0.75,
405.00,0.11,0.12,0.10,0.10,0.12,0.14,0.13,0.16,0.11,0.12,0.11,0.12,0.14,0.14,0.11,0.15,0.13,0.13,0.18,0.17,0.20,0.18,0.17,0.16,0.18,0.19,0.17,0.19,0.19,0.25,0.21,0.38,0.33,0.29,0.26,0.35,0.39,0.35,0.31,0.37,0.39,0.43,0.45,0.48,0.47,0.36,0.61,0.74,
406.00,0.11,0.12,0.10,0.11,0.12,0.14,0.13,0.15,0.11,0.12,0.12,0.13,0.14,0.14,0.11,0.15,0.13,0.13,0.17,0.18,0.20,0.18,0.17,0.16,0.18,0.18,0.17,0.19,0.19,0.24,0.21,0.38,0.32,0.29,0.26,0.35,0.40,0.35,0.31,0.37,0.39,0.42,0.45,0.49,0.46,0.37,0.61,0.74,
407.00,0.11,0.13,0.09,0.10,0.11,0.14,0.13,0.15,0.11,0.12,0.12,0.13,0.14,0.14,0.11,0.16,0.12,0.14,0.16,0.18,0.20,0.19,0.17,0.17,0.19,0.18,0.18,0.20,0.20,0.24,0.21,0.38,0.31,0.30,0.25,0.35,0.41,0.35,0.32,0.37,0.39,0.42,0.45,0.50,0.47,0.37,0.61,0.74,
408.00,0.12,0.12,0.10,0.11,0.12,0.13,0.13,0.15,0.12,0.12,0.13,0.13,0.14,0.13,0.12,0.16,0.12,0.15,0.16,0.18,0.19,0.19,0.17,0.17,0.18,0.18,0.16,0.19,0.20,0.23,0.21,0.38,0.31,0.30,0.25,0.34,0.42,0.35,0.32,0.36,0.39,0.41,0.45,0.50,0.47,0.37,0.61,0.75,
409.00,0.12,0.12,0.10,0.11,0.12,0.13,0.14,0.15,0.12,0.12,0.14,0.13,0.14,0.15,0.13,0.17,0.11,0.15,0.17,0.18,0.19,0.19,0.16,0.17,0.18,0.18,0.17,0.20,0.20,0.23,0.22,0.38,0.32,0.30,0.25,0.35,0.42,0.36,0.33,0.37,0.39,0.42,0.46,0.51,0.48,0.37,0.61,0.76,
410.00,0.11,0.12,0.11,0.12,0.12,0.13,0.15,0.15,0.12,0.12,0.14,0.13,0.14,0.15,0.14,0.17,0.12,0.14,0.17,0.19,0.18,0.20,0.17,0.16,0.18,0.19,0.17,0.20,0.20,0.23,0.23,0.39,0.32,0.30,0.27,0.35,0.43,0.38,0.32,0.38,0.40,0.43,0.47,0.51,0.49,0.38,0.62,0.78,
411.00,0.11,0.13,0.12,0.11,0.12,0.13,0.15,0.16,0.12,0.12,0.13,0.14,0.14,0.15,0.14,0.17,0.13,0.15,0.18,0.19,0.18,0.20,0.18,0.17,0.18,0.19,0.16,0.20,0.20,0.23,0.23,0.39,0.34,0.30,0.27,0.36,0.43,0.38,0.32,0.37,0.40,0.43,0.47,0.51,0.50,0.37,0.63,0.79,
412.00,0.11,0.13,0.12,0.12,0.12,0.12,0.15,0.16,0.12,0.12,0.13,0.15,0.13,0.15,0.15,0.18,0.13,0.14,0.19,0.19,0.17,0.19,0.19,0.17,0.19,0.20,0.16,0.20,0.19,0.23,0.23,0.40,0.34,0.29,0.28,0.36,0.43,0.39,0.33,0.37,0.40,0.43,0.47,0.50,0.50,0.38,0.63,0.80,
413.00,0.12,0.13,0.12,0.11,0.12,0.13,0.15,0.16,0.12,0.13,0.13,0.16,0.13,0.14,0.16,0.18,0.14,0.13,0.19,0.18,0.16,0.19,0.20,0.17,0.21,0.20,0.16,0.20,0.20,0.24,0.24,0.41,0.35,0.29,0.29,0.37,0.43,0.39,0.33,0.37,0.41,0.44,0.47,0.52,0.51,0.39,0.64,0.81,
414.00,0.12,0.13,0.12,0.11,0.12,0.13,0.14,0.16,0.12,0.15,0.13,0.17,0.13,0.14,0.16,0.18,0.14,0.13,0.18,0.17,0.17,0.19,0.20,0.17,0.21,0.20,0.17,0.21,0.20,0.23,0.23,0.41,0.36,0.30,0.29,0.37,0.44,0.38,0.33,0.38,0.41,0.45,0.48,0.52,0.51,0.39,0.65,0.82,
415.00,0.13,0.15,0.12,0.12,0.12,0.13,0.15,0.15,0.12,0.15,0.12,0.17,0.12,0.13,0.16,0.18,0.14,0.13,0.18,0.18,0.17,0.18,0.19,0.17,0.21,0.19,0.17,0.20,0.20,0.23,0.22,0.41,0.36,0.29,0.29,0.36,0.44,0.38,0.34,0.39,0.41,0.45,0.48,0.51,0.51,0.38,0.65,0.81,
416.00,0.12,0.14,0.11,0.11,0.12,0.13,0.15,0.15,0.12,0.16,0.12,0.17,0.12,0.12,0.16,0.18,0.13,0.13,0.19,0.17,0.19,0.18,0.19,0.17,0.20,0.19,0.16,0.20,0.21,0.23,0.22,0.41,0.35,0.29,0.28,0.37,0.44,0.37,0.35,0.39,0.41,0.46,0.47,0.51,0.52,0.39,0.64,0.81,
417.00,0.12,0.13,0.11,0.11,0.13,0.13,0.15,0.14,0.13,0.15,0.12,0.16,0.13,0.12,0.15,0.18,0.14,0.13,0.19,0.18,0.19,0.19,0.18,0.18,0.19,0.19,0.16,0.19,0.21,0.23,0.23,0.40,0.34,0.29,0.28,0.38,0.44,0.37,0.35,0.38,0.40,0.46,0.47,0.51,0.52,0.38,0.63,0.81,
418.00,0.11,0.12,0.10,0.11,0.13,0.12,0.15,0.15,0.13,0.14,0.11,0.15,0.15,0.14,0.14,0.19,0.14,0.14,0.19,0.19,0.20,0.19,0.18,0.18,0.17,0.19,0.17,0.19,0.21,0.23,0.23,0.40,0.34,0.30,0.28,0.37,0.44,0.37,0.34,0.38,0.41,0.46,0.47,0.51,0.51,0.39,0.63,0.80,
419.00,0.11,0.12,0.10,0.12,0.13,0.12,0.15,0.15,0.13,0.13,0.12,0.14,0.15,0.14,0.13,0.18,0.15,0.14,0.19,0.20,0.20,0.19,0.18,0.18,0.16,0.19,0.17,0.19,0.21,0.24,0.23,0.39,0.32,0.31,0.29,0.36,0.43,0.39,0.34,0.39,0.41,0.46,0.46,0.51,0.50,0.38,0.63,0.80,
420.00,0.10,0.11,0.10,0.12,0.12,0.13,0.14,0.15,0.14,0.12,0.12,0.13,0.15,0.14,0.13,0.18,0.13,0.14,0.19,0.19,0.21,0.20,0.18,0.17,0.15,0.19,0.17,0.20,0.20,0.25,0.24,0.39,0.32,0.32,0.27,0.35,0.42,0.39,0.33,0.37,0.42,0.46,0.46,0.51,0.51,0.38,0.63,0.80,
421.00,0.10,0.10,0.10,0.11,0.11,0.13,0.13,0.15,0.13,0.11,0.12,0.13,0.16,0.15,0.13,0.18,0.13,0.15,0.18,0.18,0.20,0.20,0.18,0.17,0.16,0.19,0.18,0.21,0.21,0.25,0.24,0.37,0.32,0.32,0.27,0.36,0.42,0.39,0.32,0.37,0.43,0.46,0.47,0.51,0.50,0.37,0.63,0.79,
422.00,0.10,0.10,0.10,0.12,0.11,0.14,0.14,0.15,0.13,0.11,0.12,0.13,0.15,0.13,0.12,0.16,0.13,0.15,0.17,0.18,0.21,0.20,0.18,0.16,0.16,0.20,0.18,0.21,0.20,0.26,0.24,0.37,0.33,0.33,0.27,0.36,0.41,0.39,0.30,0.38,0.42,0.47,0.48,0.51,0.51,0.38,0.64,0.79,
423.00,0.10,0.10,0.10,0.13,0.10,0.15,0.14,0.15,0.11,0.11,0.12,0.12,0.14,0.13,0.11,0.15,0.14,0.15,0.17,0.17,0.21,0.20,0.18,0.16,0.16,0.19,0.19,0.20,0.19,0.24,0.24,0.36,0.32,0.33,0.26,0.36,0.41,0.38,0.29,0.38,0.42,0.47,0.48,0.51,0.50,0.37,0.63,0.78,
